Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2016,Rialto,"103,300","8,107",7.80%,"8,095",7.80%,"8,883",8.60%,"9,453",9.20%,"9,647",9.30%,"17,296",16.70%,"11,885",11.50%,"12,277",11.90%,"5,198",5.00%,"3,994",3.90%,"5,226",5.10%,"2,376",2.30%,863,0.80%
2016,Richmond,"109,814","5,950",5.40%,"8,287",7.50%,"6,640",6.00%,"7,034",6.40%,"7,946",7.20%,"16,680",15.20%,"16,468",15.00%,"14,686",13.40%,"6,009",5.50%,"5,456",5.00%,"9,420",8.60%,"3,856",3.50%,"1,382",1.30%
2016,Riverside,"324,727","20,143",6.20%,"22,435",6.90%,"22,742",7.00%,"29,519",9.10%,"30,984",9.50%,"51,854",16.00%,"42,075",13.00%,"38,063",11.70%,"15,896",4.90%,"17,164",5.30%,"20,023",6.20%,"9,742",3.00%,"4,087",1.30%
2016,Roseville,"132,683","7,195",5.40%,"9,115",6.90%,"8,825",6.70%,"10,155",7.70%,"6,223",4.70%,"15,584",11.70%,"17,798",13.40%,"18,128",13.70%,"9,033",6.80%,"7,540",5.70%,"11,612",8.80%,"6,912",5.20%,"4,563",3.40%
2016,Sacramento,"495,200","30,149",6.10%,"30,983",6.30%,"31,856",6.40%,"30,296",6.10%,"34,199",6.90%,"92,883",18.80%,"64,225",13.00%,"58,731",11.90%,"27,788",5.60%,"28,105",5.70%,"40,137",8.10%,"16,734",3.40%,"9,114",1.80%
2016,Salinas,"157,224","13,191",8.40%,"12,750",8.10%,"13,452",8.60%,"12,148",7.70%,"11,874",7.60%,"25,921",16.50%,"24,797",15.80%,"15,782",10.00%,"7,412",4.70%,"6,430",4.10%,"8,433",5.40%,"3,451",2.20%,"1,583",1.00%
2016,San Bernardino,"216,242","20,789",9.60%,"18,130",8.40%,"17,031",7.90%,"19,847",9.20%,"19,579",9.10%,"31,325",14.50%,"26,596",12.30%,"23,784",11.00%,"12,494",5.80%,"8,413",3.90%,"11,055",5.10%,"5,303",2.50%,"1,896",0.90%
2016,San Buenaventura (Ventura),"109,591","6,842",6.20%,"6,094",5.60%,"6,010",5.50%,"5,528",5.00%,"7,710",7.00%,"14,954",13.60%,"14,811",13.50%,"12,782",11.70%,"8,299",7.60%,"7,883",7.20%,"11,256",10.30%,"4,252",3.90%,"3,170",2.90%
2016,San Clemente,"65,304","3,196",4.90%,"3,791",5.80%,"4,878",7.50%,"2,804",4.30%,"3,218",4.90%,"6,642",10.20%,"8,222",12.60%,"10,294",15.80%,"4,935",7.60%,"5,387",8.20%,"7,157",11.00%,"3,294",5.00%,"1,486",2.30%
2016,San Diego,"1,406,622","81,880",5.80%,"76,488",5.40%,"74,165",5.30%,"87,620",6.20%,"128,638",9.10%,"264,385",18.80%,"196,307",14.00%,"173,422",12.30%,"77,454",5.50%,"73,349",5.20%,"98,211",7.00%,"49,788",3.50%,"24,915",1.80%
2016,San Francisco,"870,887","39,668",4.60%,"33,176",3.80%,"27,943",3.20%,"30,893",3.50%,"49,511",5.70%,"203,463",23.40%,"137,227",15.80%,"117,988",13.50%,"50,841",5.80%,"50,840",5.80%,"70,829",8.10%,"36,640",4.20%,"21,868",2.50%
2016,San Jose,"1,025,373","64,238",6.30%,"66,046",6.40%,"65,526",6.40%,"62,172",6.10%,"69,750",6.80%,"165,408",16.10%,"148,167",14.50%,"144,401",14.10%,"64,445",6.30%,"56,839",5.50%,"70,764",6.90%,"33,372",3.30%,"14,245",1.40%
2016,San Leandro,"90,460","5,028",5.60%,"5,107",5.60%,"4,693",5.20%,"4,133",4.60%,"4,827",5.30%,"12,552",13.90%,"10,273",11.40%,"15,183",16.80%,"5,437",6.00%,"7,199",8.00%,"8,644",9.60%,"4,450",4.90%,"2,934",3.20%
2016,San Marcos,"95,268","6,845",7.20%,"7,868",8.30%,"8,818",9.30%,"6,852",7.20%,"7,130",7.50%,"10,662",11.20%,"13,565",14.20%,"12,050",12.60%,"5,899",6.20%,"4,433",4.70%,"6,943",7.30%,"2,135",2.20%,"2,068",2.20%
2016,San Mateo,"103,959","6,265",6.00%,"5,802",5.60%,"5,461",5.30%,"5,017",4.80%,"5,920",5.70%,"17,417",16.80%,"16,099",15.50%,"14,684",14.10%,"5,931",5.70%,"4,762",4.60%,"9,161",8.80%,"4,685",4.50%,"2,755",2.70%
2016,San Ramon,"75,643","4,723",6.20%,"4,410",5.80%,"6,584",8.70%,"5,653",7.50%,"3,494",4.60%,"7,803",10.30%,"12,825",17.00%,"14,853",19.60%,"4,932",6.50%,"2,922",3.90%,"5,016",6.60%,"2,041",2.70%,387,0.50%
2016,Santa Ana,"334,236","24,161",7.20%,"27,111",8.10%,"23,263",7.00%,"24,622",7.40%,"28,634",8.60%,"58,280",17.40%,"46,397",13.90%,"42,469",12.70%,"17,105",5.10%,"14,280",4.30%,"15,748",4.70%,"8,967",2.70%,"3,199",1.00%
2016,Santa Barbara,"91,940","4,212",4.60%,"4,812",5.20%,"4,392",4.80%,"5,524",6.00%,"8,430",9.20%,"13,581",14.80%,"10,927",11.90%,"11,748",12.80%,"4,964",5.40%,"5,747",6.30%,"9,923",10.80%,"5,100",5.50%,"2,580",2.80%
2016,Santa Clara,"125,938","9,354",7.40%,"7,642",6.10%,"6,312",5.00%,"8,861",7.00%,"9,612",7.60%,"25,942",20.60%,"20,387",16.20%,"14,527",11.50%,"5,348",4.20%,"4,288",3.40%,"7,507",6.00%,"3,644",2.90%,"2,514",2.00%
2016,Santa Clarita,"181,960","8,901",4.90%,"11,565",6.40%,"11,169",6.10%,"12,572",6.90%,"13,265",7.30%,"21,883",12.00%,"23,261",12.80%,"30,692",16.90%,"13,562",7.50%,"11,207",6.20%,"13,425",7.40%,"7,871",4.30%,"2,587",1.40%
2016,Santa Maria,"106,286","10,178",9.60%,"9,718",9.10%,"7,700",7.20%,"6,349",6.00%,"10,566",9.90%,"16,090",15.10%,"14,259",13.40%,"11,004",10.40%,"4,855",4.60%,"3,723",3.50%,"6,070",5.70%,"3,836",3.60%,"1,938",1.80%
2016,Santa Monica,"92,478","2,354",2.50%,"4,045",4.40%,"3,440",3.70%,"3,501",3.80%,"4,275",4.60%,"21,861",23.60%,"11,044",11.90%,"12,553",13.60%,"6,159",6.70%,"6,921",7.50%,"8,975",9.70%,"4,583",5.00%,"2,767",3.00%
2016,Santa Rosa,"175,143","10,733",6.10%,"10,407",5.90%,"11,381",6.50%,"10,190",5.80%,"10,118",5.80%,"24,590",14.00%,"22,287",12.70%,"22,688",13.00%,"10,323",5.90%,"12,649",7.20%,"17,122",9.80%,"7,725",4.40%,"4,930",2.80%
2016,Simi Valley,"126,327","7,042",5.60%,"7,926",6.30%,"7,705",6.10%,"8,051",6.40%,"7,845",6.20%,"16,718",13.20%,"16,386",13.00%,"19,505",15.40%,"9,008",7.10%,"8,047",6.40%,"11,202",8.90%,"4,312",3.40%,"2,580",2.00%
2016,South Gate,"95,537","6,442",6.70%,"7,125",7.50%,"8,758",9.20%,"7,594",7.90%,"7,761",8.10%,"13,939",14.60%,"13,722",14.40%,"12,202",12.80%,"4,199",4.40%,"4,265",4.50%,"6,166",6.50%,"1,854",1.90%,"1,510",1.60%
2016,South San Francisco,"66,989","3,489",5.20%,"3,608",5.40%,"4,097",6.10%,"3,208",4.80%,"2,561",3.80%,"13,040",19.50%,"9,853",14.70%,"8,011",12.00%,"4,680",7.00%,"4,780",7.10%,"5,039",7.50%,"2,554",3.80%,"2,069",3.10%
2016,Stockton,"307,057","23,552",7.70%,"25,528",8.30%,"23,529",7.70%,"22,666",7.40%,"22,704",7.40%,"45,691",14.90%,"36,726",12.00%,"37,320",12.20%,"16,084",5.20%,"15,209",5.00%,"22,502",7.30%,"10,592",3.40%,"4,954",1.60%
2016,Sunnyvale,"152,762","11,615",7.60%,"10,250",6.70%,"7,580",5.00%,"6,871",4.50%,"6,921",4.50%,"31,186",20.40%,"25,628",16.80%,"20,084",13.10%,"8,719",5.70%,"6,022",3.90%,"9,286",6.10%,"5,521",3.60%,"3,079",2.00%
2016,Temecula,"113,062","8,979",7.90%,"7,396",6.50%,"9,604",8.50%,"9,463",8.40%,"7,776",6.90%,"14,547",12.90%,"13,591",12.00%,"19,276",17.00%,"6,434",5.70%,"5,202",4.60%,"7,115",6.30%,"2,870",2.50%,809,0.70%
2016,Thousand Oaks,"128,915","6,928",5.40%,"6,533",5.10%,"7,045",5.50%,"8,750",6.80%,"7,216",5.60%,"14,388",11.20%,"14,153",11.00%,"21,026",16.30%,"10,497",8.10%,"9,410",7.30%,"11,983",9.30%,"7,935",6.20%,"3,051",2.40%
2016,Torrance,"147,185","8,516",5.80%,"8,923",6.10%,"8,423",5.70%,"7,830",5.30%,"8,514",5.80%,"18,599",12.60%,"22,290",15.10%,"20,539",14.00%,"12,485",8.50%,"8,525",5.80%,"11,035",7.50%,"6,513",4.40%,"4,993",3.40%
2016,Tracy,"89,263","5,703",6.40%,"6,262",7.00%,"7,082",7.90%,"8,455",9.50%,"5,837",6.50%,"11,209",12.60%,"12,419",13.90%,"13,384",15.00%,"6,498",7.30%,"3,463",3.90%,"5,134",5.80%,"3,101",3.50%,716,0.80%
2016,Turlock,"72,808","3,882",5.30%,"3,422",4.70%,"5,670",7.80%,"6,132",8.40%,"4,514",6.20%,"12,508",17.20%,"6,858",9.40%,"10,309",14.20%,"4,374",6.00%,"3,891",5.30%,"6,067",8.30%,"3,662",5.00%,"1,519",2.10%
2016,Tustin,"80,379","4,907",6.10%,"4,810",6.00%,"5,449",6.80%,"5,228",6.50%,"5,330",6.60%,"15,426",19.20%,"12,338",15.30%,"10,344",12.90%,"4,731",5.90%,"3,649",4.50%,"4,981",6.20%,"1,990",2.50%,"1,196",1.50%
2016,Union City,"75,316","3,558",4.70%,"4,205",5.60%,"3,796",5.00%,"3,882",5.20%,"6,342",8.40%,"14,552",19.30%,"9,946",13.20%,"9,173",12.20%,"5,307",7.00%,"3,920",5.20%,"6,331",8.40%,"2,915",3.90%,"1,389",1.80%
2016,Upland,"76,691","3,000",3.90%,"4,651",6.10%,"4,779",6.20%,"4,512",5.90%,"7,975",10.40%,"8,232",10.70%,"9,573",12.50%,"11,358",14.80%,"4,596",6.00%,"5,429",7.10%,"7,426",9.70%,"3,267",4.30%,"1,893",2.50%
2016,Vacaville,"98,308","5,376",5.50%,"7,417",7.50%,"6,218",6.30%,"6,163",6.30%,"6,405",6.50%,"14,864",15.10%,"11,966",12.20%,"15,245",15.50%,"6,658",6.80%,"4,863",4.90%,"8,271",8.40%,"3,073",3.10%,"1,789",1.80%
2016,Vallejo,"121,316","8,501",7.00%,"5,681",4.70%,"7,501",6.20%,"6,366",5.20%,"8,456",7.00%,"17,030",14.00%,"16,632",13.70%,"14,627",12.10%,"8,175",6.70%,"9,696",8.00%,"11,929",9.80%,"4,549",3.70%,"2,173",1.80%
2016,Victorville,"122,283","10,082",8.20%,"11,078",9.10%,"10,429",8.50%,"9,866",8.10%,"7,828",6.40%,"16,997",13.90%,"17,230",14.10%,"15,911",13.00%,"5,792",4.70%,"5,431",4.40%,"6,449",5.30%,"3,902",3.20%,"1,288",1.10%
2016,Visalia,"131,069","12,879",9.80%,"11,709",8.90%,"11,667",8.90%,"8,774",6.70%,"8,395",6.40%,"18,058",13.80%,"15,848",12.10%,"14,470",11.00%,"7,234",5.50%,"6,432",4.90%,"9,496",7.20%,"4,255",3.20%,"1,852",1.40%
2016,Vista,"101,665","8,703",8.60%,"7,174",7.10%,"5,963",5.90%,"7,434",7.30%,"8,975",8.80%,"17,458",17.20%,"12,685",12.50%,"12,554",12.30%,"7,322",7.20%,"5,198",5.10%,"4,617",4.50%,"2,151",2.10%,"1,431",1.40%
2016,Walnut Creek,"69,127","3,154",4.60%,"2,834",4.10%,"2,975",4.30%,"3,548",5.10%,"3,222",4.70%,"9,580",13.90%,"8,547",12.40%,"7,494",10.80%,"3,479",5.00%,"4,715",6.80%,"9,493",13.70%,"6,260",9.10%,"3,826",5.50%
2016,West Covina,"107,840","6,983",6.50%,"6,910",6.40%,"7,793",7.20%,"5,811",5.40%,"8,406",7.80%,"15,943",14.80%,"14,376",13.30%,"12,499",11.60%,"7,342",6.80%,"7,251",6.70%,"8,359",7.80%,"3,719",3.40%,"2,448",2.30%
2016,Westminster,"91,565","4,567",5.00%,"5,804",6.30%,"5,429",5.90%,"4,944",5.40%,"6,163",6.70%,"12,067",13.20%,"10,246",11.20%,"12,550",13.70%,"6,684",7.30%,"7,449",8.10%,"8,233",9.00%,"5,429",5.90%,"2,000",2.20%
2016,Whittier,"86,892","5,432",6.30%,"5,401",6.20%,"6,326",7.30%,"7,071",8.10%,"5,675",6.50%,"11,366",13.10%,"11,602",13.40%,"12,189",14.00%,"5,534",6.40%,"4,664",5.40%,"7,278",8.40%,"3,293",3.80%,"1,061",1.20%
2016,Yorba Linda,"68,236","3,428",5.00%,"4,701",6.90%,"5,851",8.60%,"5,639",8.30%,"3,160",4.60%,"6,712",9.80%,"7,801",11.40%,"10,295",15.10%,"4,379",6.40%,"4,405",6.50%,"8,210",12.00%,"2,796",4.10%,859,1.30%
2016,Yuba City,"66,837","4,765",7.10%,"5,047",7.60%,"5,191",7.80%,"4,017",6.00%,"4,177",6.20%,"9,249",13.80%,"10,084",15.10%,"7,294",10.90%,"3,578",5.40%,"4,040",6.00%,"4,603",6.90%,"3,121",4.70%,"1,671",2.50%
2017,Alameda,"79,188","5,843",7.40%,"5,228",6.60%,"4,084",5.20%,"3,299",4.20%,"3,742",4.70%,"12,706",16.00%,"12,862",16.20%,"9,414",11.90%,"3,192",4.00%,"5,681",7.20%,"8,315",10.50%,"3,114",3.90%,"1,708",2.20%
2017,Alhambra,"85,391","2,995",3.50%,"3,029",3.50%,"3,935",4.60%,"3,835",4.50%,"5,027",5.90%,"13,616",15.90%,"13,218",15.50%,"11,761",13.80%,"6,088",7.10%,"4,347",5.10%,"8,561",10.00%,"5,269",6.20%,"3,710",4.30%
2017,Anaheim,"352,456","21,341",6.10%,"23,659",6.70%,"25,120",7.10%,"24,771",7.00%,"29,942",8.50%,"54,989",15.60%,"47,717",13.50%,"47,883",13.60%,"21,272",6.00%,"18,222",5.20%,"21,156",6.00%,"12,021",3.40%,"4,363",1.20%
2017,Antioch,"111,683","7,865",7.00%,"6,628",5.90%,"8,540",7.60%,"8,703",7.80%,"7,068",6.30%,"15,504",13.90%,"13,832",12.40%,"16,876",15.10%,"6,242",5.60%,"7,973",7.10%,"7,927",7.10%,"3,044",2.70%,"1,481",1.30%
2017,Apple Valley,"73,071","7,726",10.60%,"3,853",5.30%,"3,706",5.10%,"7,054",9.70%,"3,822",5.20%,"8,596",11.80%,"9,051",12.40%,"8,068",11.00%,"4,606",6.30%,"5,064",6.90%,"6,530",8.90%,"3,629",5.00%,"1,366",1.90%
2017,Arden-Arcade,"100,573","7,667",7.60%,"8,356",8.30%,"6,675",6.60%,"4,951",4.90%,"6,861",6.80%,"15,221",15.10%,"12,512",12.40%,"11,512",11.40%,"6,647",6.60%,"5,051",5.00%,"7,935",7.90%,"4,756",4.70%,"2,429",2.40%
2017,Bakersfield,"380,887","32,295",8.50%,"33,394",8.80%,"29,642",7.80%,"28,334",7.40%,"27,064",7.10%,"58,613",15.40%,"47,098",12.40%,"44,235",11.60%,"19,844",5.20%,"19,140",5.00%,"23,517",6.20%,"12,532",3.30%,"5,179",1.40%
2017,Baldwin Park,"76,392","4,311",5.60%,"4,059",5.30%,"5,934",7.80%,"4,460",5.80%,"6,189",8.10%,"14,118",18.50%,"10,115",13.20%,"8,993",11.80%,"3,465",4.50%,"4,917",6.40%,"6,258",8.20%,"2,640",3.50%,933,1.20%
2017,Bellflower,"77,772","4,631",6.00%,"5,233",6.70%,"5,190",6.70%,"5,566",7.20%,"6,179",7.90%,"11,000",14.10%,"10,350",13.30%,"12,677",16.30%,"4,637",6.00%,"3,347",4.30%,"5,558",7.10%,"2,068",2.70%,"1,336",1.70%
2017,Berkeley,"122,334","5,006",4.10%,"4,195",3.40%,"5,113",4.20%,"14,402",11.80%,"19,136",15.60%,"22,599",18.50%,"13,980",11.40%,"10,696",8.70%,"5,125",4.20%,"6,231",5.10%,"11,140",9.10%,"3,412",2.80%,"1,299",1.10%
2017,Buena Park,"83,026","4,327",5.20%,"4,413",5.30%,"6,432",7.70%,"5,451",6.60%,"7,034",8.50%,"13,185",15.90%,"10,524",12.70%,"10,429",12.60%,"5,093",6.10%,"4,794",5.80%,"6,584",7.90%,"3,549",4.30%,"1,211",1.50%
2017,Burbank,"104,823","5,969",5.70%,"5,365",5.10%,"5,194",5.00%,"4,424",4.20%,"6,924",6.60%,"18,920",18.00%,"14,192",13.50%,"14,753",14.10%,"7,199",6.90%,"6,239",6.00%,"8,676",8.30%,"5,001",4.80%,"1,967",1.90%
2017,Camarillo,"67,849","3,029",4.50%,"2,725",4.00%,"5,684",8.40%,"3,123",4.60%,"6,117",9.00%,"5,703",8.40%,"8,749",12.90%,"9,546",14.10%,"4,947",7.30%,"4,598",6.80%,"7,180",10.60%,"3,284",4.80%,"3,164",4.70%
2017,Carlsbad,"115,326","6,429",5.60%,"6,413",5.60%,"7,743",6.70%,"7,738",6.70%,"4,751",4.10%,"9,045",7.80%,"14,711",12.80%,"19,921",17.30%,"9,659",8.40%,"7,341",6.40%,"11,524",10.00%,"6,970",6.00%,"3,081",2.70%
2017,Carmichael,"65,959","3,972",6.00%,"3,201",4.90%,"3,250",4.90%,"4,202",6.40%,"4,389",6.70%,"8,330",12.60%,"9,146",13.90%,"8,441",12.80%,"3,893",5.90%,"5,131",7.80%,"6,084",9.20%,"3,529",5.40%,"2,391",3.60%
2017,Carson,"92,736","5,073",5.50%,"5,481",5.90%,"6,157",6.60%,"5,081",5.50%,"7,983",8.60%,"10,960",11.80%,"12,019",13.00%,"11,517",12.40%,"5,822",6.30%,"5,985",6.50%,"8,738",9.40%,"5,639",6.10%,"2,281",2.50%
2017,Castro Valley,"62,103","5,005",8.10%,"3,390",5.50%,"2,151",3.50%,"2,498",4.00%,"2,920",4.70%,"9,304",15.00%,"9,309",15.00%,"7,848",12.60%,"4,081",6.60%,"4,900",7.90%,"6,111",9.80%,"2,976",4.80%,"1,610",2.60%
2017,Chico,"93,297","5,404",5.80%,"5,306",5.70%,"3,340",3.60%,"8,593",9.20%,"14,827",15.90%,"14,230",15.30%,"9,604",10.30%,"9,117",9.80%,"4,113",4.40%,"5,442",5.80%,"8,277",8.90%,"2,771",3.00%,"2,273",2.40%
2017,Chino,"89,798","4,139",4.60%,"4,608",5.10%,"6,388",7.10%,"5,877",6.50%,"5,475",6.10%,"14,396",16.00%,"14,206",15.80%,"13,309",14.80%,"5,733",6.40%,"4,763",5.30%,"7,187",8.00%,"2,961",3.30%,756,0.80%
2017,Chino Hills,"80,400","4,366",5.40%,"5,557",6.90%,"5,571",6.90%,"5,439",6.80%,"4,845",6.00%,"10,607",13.20%,"12,536",15.60%,"12,302",15.30%,"5,252",6.50%,"4,787",6.00%,"7,044",8.80%,"1,683",2.10%,411,0.50%
2017,Chula Vista,"270,450","17,491",6.50%,"16,807",6.20%,"21,097",7.80%,"21,321",7.90%,"20,187",7.50%,"36,774",13.60%,"39,184",14.50%,"32,866",12.20%,"18,337",6.80%,"14,270",5.30%,"19,171",7.10%,"9,412",3.50%,"3,533",1.30%
2017,Citrus Heights,"87,924","4,949",5.60%,"4,650",5.30%,"5,057",5.80%,"5,133",5.80%,"4,719",5.40%,"16,670",19.00%,"10,513",12.00%,"11,451",13.00%,"4,849",5.50%,"5,498",6.30%,"9,106",10.40%,"3,631",4.10%,"1,698",1.90%
2017,Clovis,"109,700","8,695",7.90%,"8,941",8.20%,"7,463",6.80%,"6,976",6.40%,"8,085",7.40%,"15,033",13.70%,"12,389",11.30%,"13,919",12.70%,"6,889",6.30%,"5,202",4.70%,"9,928",9.10%,"3,655",3.30%,"2,525",2.30%
2017,Compton,"97,626","6,704",6.90%,"8,130",8.30%,"9,993",10.20%,"7,141",7.30%,"8,153",8.40%,"13,719",14.10%,"13,600",13.90%,"13,268",13.60%,"4,855",5.00%,"4,638",4.80%,"3,476",3.60%,"3,084",3.20%,865,0.90%
2017,Concord,"129,778","9,228",7.10%,"8,899",6.90%,"6,857",5.30%,"4,947",3.80%,"7,256",5.60%,"18,853",14.50%,"18,115",14.00%,"16,421",12.70%,"8,288",6.40%,"8,601",6.60%,"13,241",10.20%,"5,873",4.50%,"3,199",2.50%
2017,Corona,"167,843","11,213",6.70%,"10,656",6.30%,"14,202",8.50%,"13,531",8.10%,"13,662",8.10%,"23,782",14.20%,"21,612",12.90%,"25,332",15.10%,"10,440",6.20%,"6,965",4.10%,"10,518",6.30%,"4,341",2.60%,"1,589",0.90%
2017,Costa Mesa,"113,821","6,383",5.60%,"5,556",4.90%,"7,548",6.60%,"6,089",5.30%,"8,340",7.30%,"23,947",21.00%,"15,664",13.80%,"16,760",14.70%,"6,455",5.70%,"3,837",3.40%,"7,887",6.90%,"3,796",3.30%,"1,559",1.40%
2017,Daly City,"107,091","5,047",4.70%,"4,836",4.50%,"6,237",5.80%,"5,887",5.50%,"8,184",7.60%,"19,271",18.00%,"15,065",14.10%,"11,125",10.40%,"7,226",6.70%,"6,997",6.50%,"10,383",9.70%,"4,548",4.20%,"2,285",2.10%
2017,Davis,"68,985","2,901",4.20%,"2,950",4.30%,"2,799",4.10%,"8,325",12.10%,"17,409",25.20%,"8,479",12.30%,"6,197",9.00%,"6,184",9.00%,"3,278",4.80%,"3,093",4.50%,"3,786",5.50%,"2,457",3.60%,"1,127",1.60%
2017,Downey,"113,089","7,792",6.90%,"6,601",5.80%,"8,820",7.80%,"6,324",5.60%,"7,432",6.60%,"20,363",18.00%,"13,002",11.50%,"13,982",12.40%,"7,788",6.90%,"7,230",6.40%,"8,318",7.40%,"3,036",2.70%,"2,401",2.10%
2017,East Los Angeles,"125,542","8,911",7.10%,"9,693",7.70%,"11,055",8.80%,"9,588",7.60%,"8,642",6.90%,"21,395",17.00%,"16,359",13.00%,"15,137",12.10%,"5,810",4.60%,"5,761",4.60%,"7,324",5.80%,"3,573",2.80%,"2,294",1.80%
2017,El Cajon,"103,906","8,815",8.50%,"7,337",7.10%,"6,609",6.40%,"6,014",5.80%,"6,756",6.50%,"20,181",19.40%,"12,497",12.00%,"10,780",10.40%,"6,801",6.50%,"5,550",5.30%,"6,232",6.00%,"3,972",3.80%,"2,362",2.30%
2017,Elk Grove,"171,831","9,948",5.80%,"11,590",6.70%,"11,829",6.90%,"13,636",7.90%,"10,536",6.10%,"23,347",13.60%,"20,593",12.00%,"25,146",14.60%,"10,683",6.20%,"11,058",6.40%,"14,047",8.20%,"6,641",3.90%,"2,777",1.60%
2017,El Monte,"116,110","7,295",6.30%,"5,890",5.10%,"9,137",7.90%,"7,065",6.10%,"10,328",8.90%,"18,675",16.10%,"14,806",12.80%,"15,697",13.50%,"6,613",5.70%,"6,408",5.50%,"8,010",6.90%,"4,467",3.80%,"1,719",1.50%
2017,Escondido,"151,979","11,833",7.80%,"8,954",5.90%,"9,998",6.60%,"10,876",7.20%,"10,438",6.90%,"26,624",17.50%,"18,426",12.10%,"20,600",13.60%,"8,729",5.70%,"8,334",5.50%,"9,674",6.40%,"4,694",3.10%,"2,799",1.80%
2017,Fairfield,"116,280","9,163",7.90%,"7,272",6.30%,"8,767",7.50%,"7,863",6.80%,"8,023",6.90%,"17,580",15.10%,"16,630",14.30%,"14,019",12.10%,"5,896",5.10%,"7,106",6.10%,"8,183",7.00%,"4,347",3.70%,"1,431",1.20%
2017,Florence-Graham,"68,095","6,989",10.30%,"5,990",8.80%,"6,021",8.80%,"4,856",7.10%,"6,142",9.00%,"11,660",17.10%,"8,977",13.20%,"7,482",11.00%,"3,506",5.10%,"2,562",3.80%,"2,480",3.60%,"1,118",1.60%,312,0.50%
2017,Folsom,"78,038","3,762",4.80%,"5,121",6.60%,"6,425",8.20%,"4,739",6.10%,"3,579",4.60%,"8,656",11.10%,"11,617",14.90%,"14,717",18.90%,"3,811",4.90%,"4,700",6.00%,"6,772",8.70%,"2,995",3.80%,"1,144",1.50%
2017,Fontana,"211,820","15,198",7.20%,"15,499",7.30%,"20,709",9.80%,"19,932",9.40%,"19,785",9.30%,"31,552",14.90%,"30,412",14.40%,"28,036",13.20%,"10,180",4.80%,"7,685",3.60%,"7,617",3.60%,"4,287",2.00%,928,0.40%
2017,Fremont,"234,954","14,584",6.20%,"17,263",7.30%,"15,368",6.50%,"11,557",4.90%,"11,533",4.90%,"38,088",16.20%,"37,683",16.00%,"34,557",14.70%,"12,835",5.50%,"12,389",5.30%,"16,908",7.20%,"8,326",3.50%,"3,863",1.60%
2017,Fresno,"527,422","43,436",8.20%,"42,117",8.00%,"41,966",8.00%,"35,509",6.70%,"42,756",8.10%,"85,267",16.20%,"67,477",12.80%,"55,783",10.60%,"24,641",4.70%,"28,321",5.40%,"34,684",6.60%,"16,720",3.20%,"8,745",1.70%
2017,Fullerton,"140,402","9,699",6.90%,"8,332",5.90%,"7,648",5.40%,"9,842",7.00%,"10,729",7.60%,"21,311",15.20%,"18,013",12.80%,"18,264",13.00%,"9,907",7.10%,"7,412",5.30%,"11,238",8.00%,"4,559",3.20%,"3,448",2.50%
2017,Garden Grove,"174,228","8,551",4.90%,"9,453",5.40%,"9,035",5.20%,"12,514",7.20%,"13,809",7.90%,"24,984",14.30%,"22,089",12.70%,"25,402",14.60%,"12,832",7.40%,"10,548",6.10%,"14,792",8.50%,"7,038",4.00%,"3,181",1.80%
2017,Glendale,"203,066","9,027",4.40%,"8,453",4.20%,"10,768",5.30%,"9,980",4.90%,"11,327",5.60%,"31,816",15.70%,"22,073",10.90%,"32,602",16.10%,"13,869",6.80%,"16,460",8.10%,"18,700",9.20%,"11,431",5.60%,"6,560",3.20%
2017,Hawthorne,"87,863","8,761",10.00%,"5,559",6.30%,"5,181",5.90%,"5,453",6.20%,"5,833",6.60%,"15,981",18.20%,"12,137",13.80%,"12,933",14.70%,"4,169",4.70%,"3,775",4.30%,"6,009",6.80%,"1,668",1.90%,404,0.50%
2017,Hayward,"160,485","9,621",6.00%,"10,738",6.70%,"9,121",5.70%,"11,011",6.90%,"11,460",7.10%,"28,416",17.70%,"21,285",13.30%,"23,638",14.70%,"10,030",6.20%,"7,532",4.70%,"10,379",6.50%,"5,053",3.10%,"2,201",1.40%
2017,Hemet,"85,153","5,324",6.30%,"5,439",6.40%,"6,655",7.80%,"6,471",7.60%,"4,831",5.70%,"9,745",11.40%,"8,440",9.90%,"8,790",10.30%,"4,698",5.50%,"6,608",7.80%,"8,860",10.40%,"6,862",8.10%,"2,430",2.90%
2017,Hesperia,"94,867","6,721",7.10%,"7,643",8.10%,"10,103",10.60%,"10,175",10.70%,"5,546",5.80%,"11,943",12.60%,"11,038",11.60%,"11,897",12.50%,"5,468",5.80%,"4,882",5.10%,"6,163",6.50%,"2,641",2.80%,647,0.70%
2017,Huntington Beach,"201,882","11,776",5.80%,"9,586",4.70%,"10,993",5.40%,"11,416",5.70%,"9,952",4.90%,"27,485",13.60%,"24,968",12.40%,"29,955",14.80%,"15,881",7.90%,"12,514",6.20%,"19,396",9.60%,"12,124",6.00%,"5,836",2.90%
